date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,trend
545,103.615,105.303,103.5673,104.4828,45601149,45601149,1.7929,1.746,104.5032,0.594509711,UP
546,104.6354,104.8071,103.8343,103.9392,25888449,25888449,-0.543585,-0.52,104.2137,0.586213843,DOWN
547,103.739,104.9024,103.1858,104.8929,25873950,25873950,0.953658,0.918,104.3722,0.600768238,UP
548,105.303,106.9909,105.1599,105.9705,37356204,37356204,1.0776,1.027,106.2308,0.617213468,UP
549,104.4351,105.5986,104.3493,104.7212,26578652,26578652,-1.2493,-1.179,104.9361,0.598147928,DOWN
550,105.1218,105.837,104.1395,105.8179,26404077,26404077,1.0967,1.047,105.0265,0.614884642,UP
551,104.8547,105.303,103.1105,103.5101,31801870,31801870,-2.3079,-2.181,104.1087,0.579665357,DOWN
552,103.8629,104.6831,103.1572,103.6245,23581740,23581740,0.114438,0.111,103.8934,0.581411213,UP
553,103.9201,105.4841,103.7866,103.9678,29407518,29407518,0.343317,0.331,104.7357,0.586650307,UP
554,104.273,105.3792,103.6245,105.322,27232325,27232325,1.3542,1.303,104.6906,0.607316723,UP
555,105.6653,107.134,105.6653,106.8479,33257316,33257316,1.5258,1.449,106.6749,0.63060345,UP
556,106.4473,107.1817,106.1708,106.9051,25473923,25473923,0.057221,0.054,106.7189,0.631476378,UP
557,106.9146,107.0958,104.6449,104.7594,46938969,46938969,-2.1457,-2.007,105.5978,0.598730897,DOWN
558,103.8439,103.9011,101.9842,102.4992,60821461,60821461,-2.2602,-2.157,102.8177,0.564238035,DOWN
559,102.8807,102.9951,101.3071,101.9556,32384879,32384879,-0.543586,-0.53,102.0224,0.555942167,DOWN
560,101.6981,103.0809,101.145,102.1654,30611030,30611030,0.209804,0.206,102.3902,0.55914392,UP
561,101.9747,101.9747,100.63,101.0592,31552525,31552525,-1.1062,-1.083,101.1175,0.542262226,DOWN
562,100.1437,101.5455,99.7717,100.7826,33683121,33683121,-0.27656,-0.274,100.4968,0.53804104,DOWN
563,100.1341,100.754,99.6668,100.2104,28031588,28031588,-0.572195,-0.568,100.1678,0.529308708,DOWN
564,99.0946,100.4202,99.0946,99.5142,56016165,56016165,-0.696169,-0.695,99.6582,0.518684015,DOWN
565,91.5512,94.1356,91.246,93.2869,114602142,114602142,-6.2274,-6.258,92.8951,0.423649327,DOWN
566,93.0866,93.3441,89.8823,90.4354,82242690,82242690,-2.8514,-3.057,91.6799,0.380132648,DOWN
567,89.6343,90.3305,88.2229,89.3959,68531478,68531478,-1.0395,-1.149,89.1072,0.364268862,DOWN
568,89.6105,89.7202,88.118,89.3006,48160104,48160104,-0.095364,-0.107,88.828,0.362814491,DOWN
569,89.8346,91.3033,89.3387,90.7692,56831277,56831277,1.4686,1.645,90.2871,0.385226763,UP
570,90.7883,91.4558,89.4722,89.8251,41025475,41025475,-0.944122,-1.04,90.1126,0.370818874,DOWN
571,90.1897,90.2569,88.9232,89.4605,35890500,35890500,-0.364562,-0.406,89.3301,0.365254721,DOWN
572,89.5852,89.662,88.1269,88.9616,43699886,43699886,-0.49892,-0.558,88.7801,0.357641019,DOWN
573,89.2302,89.969,88.8369,89.0288,32936436,32936436,0.067161,0.075,89.3435,0.358666557,UP
574,89.5469,89.7771,88.3763,89.6332,33686836,33686836,0.604464,0.679,89.2019,0.367890292,UP
575,89.6908,89.7771,88.7121,88.7601,28719109,28719109,-0.873114,-0.974,89.143,0.354565932,DOWN
576,88.9616,89.0192,85.8433,86.6781,76314690,76314690,-2.082,-2.346,86.8212,0.322792576,DOWN
577,86.3519,87.9542,86.3519,86.8508,44392765,44392765,0.172703,0.199,87.1115,0.325428147,UP
578,88.645,90.5639,87.935,90.0746,61259756,61259756,3.2238,3.712,89.6468,0.374626488,UP
579,90.7174,90.8613,89.2398,89.7004,46916939,46916939,-0.374191,-0.415,89.9139,0.36891583,DOWN
580,90.3432,91.3507,90.0842,90.727,42062391,42062391,1.0266,1.145,90.7272,0.38458275,UP
581,90.8038,90.8038,89.7771,90.3816,30442100,30442100,-0.345409,-0.381,90.1395,0.379311608,DOWN
582,90.8038,91.5617,90.6886,91.3603,32025968,32025968,0.978655,1.083,91.1715,0.394247527,UP
583,91.9839,93.2504,91.792,92.5212,38018643,38018643,1.161,1.271,92.7273,0.411963996,UP
584,93.2792,94.1139,92.9146,93.9316,35140174,35140174,1.4104,1.524,93.6246,0.43348808,UP
585,94.6704,95.697,94.1331,95.5819,38642108,38642108,1.6503,1.757,95.0927,0.458673272,UP
586,95.6395,96.6469,94.6416,96.3399,56331159,56331159,0.757976,0.793,95.6809,0.470241093,UP
587,95.4092,96.3975,95.2221,96.2823,36341240,36341240,-0.057568,-0.06,95.8891,0.469362061,DOWN
588,95.5627,96.3303,94.8143,95.8122,42307212,42307212,-0.470137,-0.488,95.6871,0.462187875,DOWN
589,95.0062,95.5051,94.3442,94.4689,29173285,29173285,-1.3433,-1.402,94.9642,0.441687803,DOWN
590,93.6438,93.8741,92.7131,93.7589,40191600,40191600,-0.710001,-0.752,93.3818,0.430852509,DOWN
591,93.8261,94.2866,93.4999,93.9508,28504888,28504888,0.191893,0.205,93.9286,0.43378109,UP
592,94.018,97.7599,93.5958,94.632,23292504,23292504,0.681219,0.725,94.7149,0.444176869,UP
593,95.2269,95.8218,94.9487,95.0158,22409450,22409450,0.383784,0.406,95.3438,0.450034032,UP
594,95.0062,95.5243,94.68,94.9295,20848131,20848131,-0.086351,-0.091,95.0047,0.44871701,DOWN
595,94.5073,95.9369,94.4689,95.6107,26601354,26601354,0.68122,0.718,95.528,0.459112788,UP
596,94.5361,95.3187,94.4881,94.8239,31712936,31712936,-0.786761,-0.823,94.8822,0.44710545,DOWN
597,94.6896,95.1022,93.1641,93.3943,38020494,38020494,-1.4296,-1.508,93.6545,0.425288356,DOWN
598,93.3751,94.4833,92.8282,93.5095,31931944,31931944,0.115139,0.123,93.4713,0.427046421,UP
599,93.8549,94.421,93.0969,93.2024,29445227,29445227,-0.307032,-0.328,93.8596,0.422359775,DOWN
600,92.5404,93.7877,92.1758,93.5958,31326815,31326815,0.393382,0.422,92.9575,0.428363443,UP
601,92.7035,92.7323,91.437,91.4658,61008219,61008219,-2.13,-2.276,91.8948,0.39585756,DOWN
602,92.1086,92.6555,91.178,91.2451,34411901,34411901,-0.220678,-0.241,92.0072,0.392489462,DOWN
603,91.0916,92.4445,90.8383,92.0223,35546358,35546358,0.777167,0.852,92.0588,0.404350294,UP
604,92.3485,92.9626,91.485,91.6769,29219122,29219122,-0.345407,-0.375,92.1436,0.399079153,DOWN
605,92.0511,92.3869,91.389,92.2046,32240187,32240187,0.527704,0.576,91.8514,0.407132371,UP
606,89.1439,90.8182,88.8944,89.614,75311356,75311356,-2.5906,-2.81,89.7944,0.367597281,DOWN
607,89.2302,89.2782,87.791,88.3092,46622188,46622188,-1.3049,-1.456,88.2551,0.347684757,DOWN
608,89.1343,89.8635,88.4051,89.7963,40444914,40444914,1.4872,1.684,89.1172,0.370379357,UP
609,90.1609,90.7174,89.8347,90.5735,36531006,36531006,0.777165,0.865,90.411,0.382240189,UP
610,90.6119,91.888,90.4776,91.7249,35836356,35836356,1.1514,1.271,91.3847,0.39981168,UP
611,91.6193,92.5548,91.4658,92.0031,26026540,26026540,0.278245,0.303,92.1046,0.404057284,UP
612,91.5234,91.533,90.6311,91.1396,27705210,27705210,-0.86352,-0.939,90.9707,0.390879429,DOWN
613,90.7654,91.7824,90.5447,91.6577,30949090,30949090,0.518111,0.568,91.2796,0.398786142,UP
614,91.8208,92.5884,91.744,92.0511,25139558,25139558,0.393382,0.429,92.1571,0.404789811,UP
615,92.5788,92.9626,92.1566,92.7611,28912103,28912103,0.710004,0.771,92.7051,0.415625105,UP
616,92.8282,93.6918,92.8091,93.0489,23794945,23794945,0.287839,0.31,93.2906,0.420017214,UP
617,93.2312,93.7397,93.1832,93.4711,24167463,24167463,0.422165,0.454,93.4472,0.426460399,UP
618,93.4615,93.7109,92.9146,92.9434,25892171,25892171,-0.527708,-0.565,93.1961,0.418407181,DOWN
619,93.4423,94.9774,93.3751,94.7855,38918997,38918997,1.8422,1.982,94.3788,0.446519429,UP
620,94.9103,95.2749,94.5073,94.776,30136990,30136990,-0.009596,-0.01,94.8419,0.446374449,DOWN
621,94.6992,96.0712,94.6033,95.7834,36493867,36493867,1.0074,1.063,95.7241,0.461748359,UP
622,95.5243,95.9465,95.3133,95.8218,23779924,23779924,0.03838,0.04,95.7399,0.46233438,UP
623,95.9465,96.3879,95.6922,95.9081,26275968,26275968,0.086352,0.09,95.9223,0.463651403,UP
624,95.7834,96.906,95.1118,95.3996,32702028,32702028,-0.508518,-0.53,95.8797,0.455891195,DOWN
625,95.2365,95.2749,94.325,94.6608,28313669,28313669,-0.738788,-0.774,94.6803,0.444616385,DOWN
626,94.2674,94.8335,92.9913,93.3943,40382921,40382921,-1.2665,-1.338,93.711,0.425288356,DOWN
627,92.8954,93.9988,92.5116,92.7515,56239822,56239822,-0.64284,-0.688,93.1063,0.4154786,DOWN
628,100.0386,100.1202,98.585,98.7769,92344820,92344820,6.0254,6.496,99.3058,0.507432096,UP
629,98.6618,100.2161,98.6522,100.1106,39869839,39869839,1.3337,1.35,99.6687,0.527785663,UP
630,99.9667,100.3121,99.4773,99.9858,27733688,27733688,-0.12473,-0.125,99.882,0.525881093,DOWN
631,100.1777,101.8472,100.1777,101.7513,38167871,38167871,1.7654,1.766,101.1281,0.552824349,UP
632,101.7513,101.7705,99.7844,100.2449,33816556,33816556,-1.5064,-1.48,100.5133,0.529835212,DOWN
633,100.5615,101.5498,100.5231,101.5018,30202641,30202641,1.2569,1.254,101.2679,0.549016735,UP
634,101.8491,102.2542,101.5597,102.1288,27408650,27408650,0.627029,0.618,101.9722,0.558585368,UP
635,102.5147,103.8459,102.4279,103.6819,40553402,40553402,1.5531,1.521,103.5075,0.582287193,UP
636,103.7205,104.5405,103.3732,104.5405,28037220,28037220,0.85855,0.828,104.0753,0.595390269,UP
637,104.4054,105.0903,104.1932,104.9649,26315204,26315204,0.424453,0.406,104.6467,0.601867028,UP
638,104.8685,105.0518,103.952,104.1836,24008505,24008505,-0.781376,-0.744,104.3282,0.589943626,DOWN
639,104.6852,105.0807,104.0389,104.116,27484506,27484506,-0.067528,-0.065,104.5548,0.588911984,DOWN
640,103.9713,104.608,103.9713,104.3572,18660434,18660434,0.241166,0.232,104.2975,0.592592932,UP
641,104.3186,105.6691,104.2607,105.6113,25868209,25868209,1.2541,1.202,105.3568,0.611731724,UP
642,105.756,106.3348,105.3508,105.5148,33794448,33794448,-0.096467,-0.091,105.8551,0.61025904,DOWN
643,105.2447,105.5052,104.5115,105.3605,25355976,25355976,-0.154346,-0.146,105.0355,0.607904271,DOWN
644,105.3701,105.727,105.1675,105.2254,21984703,21984703,-0.135054,-0.128,105.4313,0.605842513,DOWN
645,104.9264,105.8138,104.5308,105.4955,25368072,25368072,0.270105,0.257,105.2682,0.609964503,UP
646,105.0132,105.2447,104.0389,104.6755,25820230,25820230,-0.819962,-0.777,104.6288,0.597450501,DOWN
647,104.7527,105.4569,104.6948,105.0035,21257669,21257669,0.327986,0.313,105.1399,0.602456102,UP
648,104.7286,104.9071,103.8749,104.2125,23675081,23675081,-0.791024,-0.753,104.3086,0.590384668,DOWN
649,103.5951,104.0678,102.9102,103.7688,25086248,25086248,-0.443746,-0.426,103.4817,0.583613372,DOWN
650,103.6144,104.1353,102.5533,103.161,27766291,27766291,-0.607738,-0.586,103.3101,0.57433775,DOWN
651,102.8523,103.6434,102.534,103.0453,24970300,24970300,-0.115758,-0.112,103.0926,0.572572055,DOWN
652,102.0613,102.7366,101.7719,102.2542,24863945,24863945,-0.791024,-0.768,102.2296,0.560499095,DOWN
653,101.9263,102.804,101.907,102.3507,29662406,29662406,0.096467,0.094,102.4541,0.561971779,UP
654,102.3893,103.026,101.8877,102.9584,26701523,26701523,0.607736,0.594,102.5543,0.571245876,UP
655,103.8942,104.1836,103.0453,103.9231,26802450,26802450,0.964663,0.937,103.6573,0.585968141,UP
656,104.0871,104.473,103.7109,103.8942,26880391,26880391,-0.028939,-0.028,103.991,0.585527099,DOWN
657,104.0196,104.9167,103.2864,104.5308,42364328,42364328,0.636677,0.613,103.9548,0.595242238,UP
658,103.4601,103.4794,101.5211,101.7912,53002026,53002026,-2.7396,-2.621,102.1429,0.553433262,DOWN
659,100.9423,101.9841,99.4857,99.4857,46556984,46556984,-2.3055,-2.265,100.3999,0.518249077,DOWN
660,99.0226,101.9841,98.9069,101.714,45292770,45292770,2.2284,2.24,100.9812,0.552255115,UP
661,103.7109,104.9456,103.4504,104.1353,62176190,62176190,2.4213,2.38,104.2981,0.589206521,UP
662,104.8878,109.0358,104.7624,107.8203,112340318,112340318,3.685,3.539,107.5831,0.645443225,UP
663,109.8365,111.6404,109.4796,111.4861,90613177,90613177,3.6657,3.4,110.8819,0.701386918,UP
664,111.052,112.0263,110.0101,110.859,79886911,79886911,-0.62703,-0.562,110.9177,0.691816758,DOWN
665,111.1195,112.0745,109.248,109.5664,47023046,47023046,-1.2926,-1.166,110.235,0.672090418,DOWN
666,109.0551,110.0873,108.5342,109.5567,34514269,34514269,-0.009647,-0.009,109.5387,0.671942387,DOWN
667,109.8268,109.9609,108.4676,109.5374,36003185,36003185,-0.019293,-0.018,109.162,0.67164785,DOWN
668,110.3092,110.8783,109.9715,110.5696,31073984,31073984,1.0322,0.942,110.523,0.687400231,UP
669,110.3767,110.7336,107.6081,108.7271,52481151,52481151,-1.8425,-1.666,109.1242,0.659281879,DOWN
670,107.6949,109.3831,107.6081,108.8911,29869442,29869442,0.163994,0.151,108.8635,0.66178468,UP
671,109.0069,109.1805,108.3702,109.0937,24607412,24607412,0.202578,0.186,108.8645,0.664876554,UP
672,109.6725,110.5889,109.4217,109.9233,29641085,29641085,0.82961,0.76,109.9566,0.677537061,UP
673,109.1612,109.7786,107.8493,108.2159,35886990,35886990,-1.7075,-1.553,108.5187,0.651480467,DOWN
674,108.486,109.3638,107.8493,109.0551,36379106,36379106,0.839254,0.776,108.8571,0.66428748,UP
675,108.7271,109.0551,108.3123,108.5438,21701760,21701760,-0.511271,-0.469,108.6032,0.656484542,DOWN
676,109.0648,110.2706,108.65,109.0069,29736835,29736835,0.463039,0.427,109.4593,0.663551901,UP
677,109.3927,109.6436,108.7078,109.0551,21453089,21453089,0.048232,0.044,109.09,0.66428748,UP
678,109.6821,110.2995,109.1323,109.8654,28779313,28779313,0.810318,0.743,109.8295,0.676653451,UP
679,110.2706,110.5117,109.4989,110.0294,24358443,24358443,0.163992,0.149,110.0362,0.679156251,UP
680,110.9555,112.6244,110.6661,111.9491,36235956,36235956,1.9197,1.745,111.9516,0.70845275,UP
681,113.5408,114.4958,112.0938,112.1903,64041043,64041043,0.241165,0.215,113.0891,0.712133698,UP
682,113.2032,113.8109,112.6244,113.1935,37586787,37586787,1.0032,0.894,113.2208,0.727443511,UP
683,112.6629,113.29,111.6308,112.8462,35192406,35192406,-0.347279,-0.307,112.4636,0.722143374,DOWN
684,113.7144,113.9942,112.9909,113.4733,35652191,35652191,0.62703,0.556,113.4499,0.731713533,UP
685,113.1839,113.6758,112.6533,113.3961,23624896,23624896,-0.077171,-0.068,113.0823,0.730535386,DOWN
686,114.0038,114.0328,113.2996,113.3189,24553478,24553478,-0.077175,-0.068,113.697,0.729357238,DOWN
687,113.1067,113.5987,109.7786,112.9813,20034594,20034594,-0.337631,-0.298,113.1405,0.724205132,DOWN
688,112.7305,113.2321,112.2192,112.9234,24125801,24125801,-0.05788,-0.051,112.8081,0.723321521,DOWN
689,112.6822,112.7787,112.171,112.4797,23192665,23192665,-0.443745,-0.393,112.4756,0.716550225,DOWN
690,112.962,113.5794,112.8655,113.4926,23538673,23538673,1.0129,0.901,113.2624,0.73200807,UP
691,113.782,114.1775,113.1646,114.0714,48128970,48128970,0.578797,0.51,113.6423,0.740841124,UP
692,110.2706,111.6115,109.3059,111.5054,66134219,66134219,-2.566,-2.249,110.5606,0.701681455,DOWN
693,111.3124,111.7658,110.068,110.4346,34562045,34562045,-1.0708,-0.96,110.7997,0.685339999,DOWN
694,109.8461,111.1388,109.441,109.7014,37861662,37861662,-0.733144,-0.664,110.193,0.67415065,DOWN
695,109.6339,110.1934,109.1998,109.5278,26419398,26419398,-0.173637,-0.158,109.6562,0.671501344,DOWN
696,109.4506,109.7497,106.6242,107.5502,43825812,43825812,-1.9776,-1.806,107.8319,0.641321234,DOWN
697,107.4634,108.3798,107.2994,107.6467,28331709,28331709,0.096468,0.09,107.8943,0.642793919,UP
698,107.6079,108.0733,106.2214,106.4929,26932602,26932602,-1.1538,-1.072,106.9058,0.625185802,DOWN
699,105.2324,106.9001,104.8251,105.5329,30836997,30836997,-0.959921,-0.901,105.9115,0.610535264,DOWN
700,106.7353,107.1522,106.1341,107.0552,32560000,32560000,1.5223,1.442,106.7177,0.63376705,UP
701,106.9583,108.3254,106.3668,107.6855,24254179,24254179,0.630248,0.589,107.4276,0.643386045,UP
702,106.5413,107.9376,104.7669,107.511,59176361,59176361,-0.17453,-0.162,106.3703,0.640723004,DOWN
703,107.7146,107.7146,102.6144,104.5148,57134541,57134541,-2.9961,-2.787,104.8525,0.594998062,DOWN
704,103.8652,105.562,103.3125,105.1354,34143898,34143898,0.620554,0.594,104.8011,0.604469025,UP
705,104.4373,104.5333,100.9176,102.498,51175504,51175504,-2.6374,-2.509,102.3395,0.564219721,DOWN
706,103.3319,104.4082,102.9337,103.8555,32264510,32264510,1.3575,1.324,103.7677,0.584936499,UP
707,103.458,106.8807,103.361,106.648,58840522,58840522,2.7925,2.689,105.8576,0.62755278,UP
708,106.4735,106.9971,105.5232,106.6092,27632003,27632003,-0.038786,-0.036,106.2248,0.626960654,DOWN
709,106.3862,107.1813,106.328,106.7159,28428917,28428917,0.106658,0.1,106.6505,0.628589,UP
710,106.7741,108.5872,106.6674,108.3351,29264571,29264571,1.6193,1.517,107.9812,0.653299576,UP
711,108.5484,109.0042,108.0152,108.403,25965534,25965534,0.067872,0.063,108.4389,0.654335796,UP
712,107.9764,108.1218,106.9777,107.8503,27426394,27426394,-0.552681,-0.51,107.5668,0.645901054,DOWN
713,107.7534,108.4709,107.5788,108.3933,11475922,11475922,0.542985,0.503,108.0946,0.654187765,UP
714,108.0442,109.0478,108.0055,108.18,27193983,27193983,-0.213315,-0.197,108.3889,0.650932598,DOWN
715,107.414,108.626,106.7256,108.0733,28528750,28528750,-0.106658,-0.099,107.7531,0.649304252,DOWN
716,108.2091,108.7908,106.9195,107.1619,36162258,36162258,-0.911438,-0.843,107.4754,0.635395397,DOWN
717,107.0116,107.5691,105.7172,106.1632,37086862,37086862,-0.998703,-0.932,106.4749,0.620154258,DOWN
718,105.8529,106.745,105.5426,106.5607,26527997,26527997,0.397542,0.374,106.2803,0.626220497,UP
719,106.6577,106.6868,104.9609,105.7947,34324540,34324540,-0.765998,-0.719,105.8212,0.614530588,DOWN
720,106.1729,107.0068,105.8723,106.6092,26195462,26195462,0.814477,0.77,106.3717,0.626960654,UP
721,105.9402,107.8115,105.8432,107.6564,29998719,29998719,1.0472,0.982,106.972,0.64294195,UP
722,107.4916,109.0139,107.2395,108.7133,27068316,27068316,1.0569,0.982,108.5605,0.659071278,UP
723,108.8975,111.2149,108.8975,110.4877,34402627,34402627,1.7744,1.632,110.4086,0.686150357,UP
724,109.8477,111.5058,109.072,109.8574,26374377,26374377,-0.630251,-0.57,109.5335,0.676531363,DOWN
725,110.381,112.3978,110.2938,111.69,43733811,43733811,1.8326,1.668,111.744,0.704498631,UP
726,111.5446,112.6693,111.4864,111.69,34031834,34031834,0,0,112.074,0.704498631,DOWN
727,111.8742,113.1832,111.7288,112.3009,46524544,46524544,0.610857,0.547,112.5273,0.713821563,UP
728,112.9311,112.9602,112.1312,112.4463,44351134,44351134,0.145444,0.13,112.5362,0.716040509,UP
729,112.2815,113.8135,112.233,113.0959,27779423,27779423,0.64964,0.578,113.2045,0.72595404,UP
730,113.1929,113.9298,113.1347,113.3965,21424965,21424965,0.300581,0.266,113.4544,0.73054149,UP
731,113.2511,113.8328,113.2317,113.5032,23783165,23783165,0.106658,0.094,113.5106,0.732169836,UP
732,112.8148,112.9699,112.1263,112.7566,26085854,26085854,-0.746603,-0.658,112.564,0.72077599,DOWN
733,112.0778,112.9796,112.0778,112.9796,14249484,14249484,0.223011,0.198,112.7733,0.724179188,UP
734,112.9796,114.2207,112.9505,113.6971,18296855,18296855,0.717517,0.635,113.8597,0.73512894,UP
735,113.9492,114.4307,112.6693,113.2123,20905892,20905892,-0.48481,-0.426,113.5356,0.727730418,DOWN
736,112.9117,113.5512,112.8632,113.1832,15039519,15039519,-0.029087,-0.026,113.1486,0.727286323,DOWN
737,113.1056,113.6389,111.9227,112.3009,30586265,30586265,-0.882351,-0.78,112.4341,0.713821563,DOWN
738,112.2815,112.7954,111.2731,112.6208,28781865,28781865,0.319974,0.285,112.071,0.718703549,UP
739,112.3299,112.9699,112.233,112.4948,21118116,21118116,-0.12605,-0.112,112.5955,0.716780666,DOWN
740,112.3978,113.3133,112.2912,113.0669,22193587,22193587,0.572073,0.509,112.9099,0.725511472,UP
741,113.2317,114.5698,112.9311,114.3274,31751900,31751900,1.2605,1.115,114.1421,0.744747934,UP
742,114.3661,115.8012,114.3564,115.3745,33561948,33561948,1.0472,0.916,115.3545,0.760727704,UP
743,115.1612,115.7527,114.7055,115.4909,24462051,24462051,0.116353,0.101,115.3405,0.762504082,UP
